      0.00000000   1028.89866447
      0.00069444   1031.49301445
      0.00138889   1034.11679303
      0.00208333   1036.76987540
      0.00277778   1039.45213360
      0.00347222   1042.16343660
      0.00416667   1044.90365025
      0.00486111   1047.67263733
      0.00555556   1050.47025754
      0.00625000   1053.29636752
      0.00694444   1056.15082083
      0.00763889   1059.03346798
      0.00833333   1061.94415645
      0.00902778   1064.88273067
      0.00972222   1067.84903205
      0.01041667   1070.84289897
      0.01111111   1073.86416684
      0.01180556   1076.91266802
      0.01250000   1079.98823191
      0.01319444   1083.09068494
      0.01388889   1086.21985055
      0.01458333   1089.37554923
      0.01527778   1092.55759853
      0.01597222   1095.76581307
      0.01666667   1099.00000451
      0.01736111   1102.25998165
      0.01805556   1105.54555033
      0.01875000   1108.85651354
      0.01944444   1112.19267139
      0.02013889   1115.55382109
      0.02083333   1118.93975703
      0.02152778   1122.35027074
      0.02222222   1125.78515093
      0.02291667   1129.24418348
      0.02361111   1132.72715148
      0.02430556   1136.23383523
      0.02500000   1139.76401224
      0.02569444   1143.31745726
      0.02638889   1146.89394230
      0.02708333   1150.49323662
      0.02777778   1154.11510678
      0.02847222   1157.75931660
      0.02916667   1161.42562723
      0.02986111   1165.11379714
      0.03055556   1168.82358213
      0.03125000   1172.55473535
      0.03194444   1176.30700733
      0.03263889   1180.08014596
      0.03333333   1183.87389655
      0.03402778   1187.68800181
      0.03472222   1191.52220188
      0.03541667   1195.37623435
      0.03611111   1199.24983428
      0.03680556   1203.14273418
      0.03750000   1207.05466408
      0.03819444   1210.98535151
      0.03888889   1214.93452154
      0.03958333   1218.90189678
      0.04027778   1222.88719739
      0.04097222   1226.89014112
      0.04166667   1230.91044333
      0.04236111   1234.94781698
      0.04305556   1239.00197267
      0.04375000   1243.07261864
      0.04444444   1247.15946082
      0.04513889   1251.26220282
      0.04583333   1255.38054595
      0.04652778   1259.51418926
      0.04722222   1263.66282952
      0.04791667   1267.82616130
      0.04861111   1272.00387692
      0.04930556   1276.19566653
      0.05000000   1280.40121807
      0.05069444   1284.62021736
      0.05138889   1288.85234805
      0.05208333   1293.09729168
      0.05277778   1297.35472770
      0.05347222   1301.62433348
      0.05416667   1305.90578432
      0.05486111   1310.19875350
      0.05555556   1314.50291228
      0.05625000   1318.81792991
      0.05694444   1323.14347368
      0.05763889   1327.47920893
      0.05833333   1331.82479905
      0.05902778   1336.17990553
      0.05972222   1340.54418798
      0.06041667   1344.91730412
      0.06111111   1349.29890985
      0.06180556   1353.68865924
      0.06250000   1358.08620453
      0.06319444   1362.49119622
      0.06388889   1366.90328304
      0.06458333   1371.32211197
      0.06527778   1375.74732829
      0.06597222   1380.17857559
      0.06666667   1384.61549580
      0.06736111   1389.05772920
      0.06805556   1393.50491444
      0.06875000   1397.95668859
      0.06944444   1402.41268713
      0.07013889   1406.87254401
      0.07083333   1411.33589163
      0.07152778   1415.80236090
      0.07222222   1420.27158124
      0.07291667   1424.74318062
      0.07361111   1429.21678560
      0.07430556   1433.69202128
      0.07500000   1438.16851143
      0.07569444   1442.64587843
      0.07638889   1447.12374332
      0.07708333   1451.60172586
      0.07777778   1456.07944450
      0.07847222   1460.55651643
      0.07916667   1465.03255760
      0.07986111   1469.50718278
      0.08055556   1473.98000550
      0.08125000   1478.45063817
      0.08194444   1482.91869205
      0.08263889   1487.38377729
      0.08333333   1491.84550294
      0.08402778   1496.30347702
      0.08472222   1500.75730648
      0.08541667   1505.20659728
      0.08611111   1509.65095439
      0.08680556   1514.08998182
      0.08750000   1518.52328266
      0.08819444   1522.95045908
      0.08888889   1527.37111237
      0.08958333   1531.78484296
      0.09027778   1536.19125047
      0.09097222   1540.58993370
      0.09166667   1544.98049068
      0.09236111   1549.36251869
      0.09305556   1553.73561427
      0.09375000   1558.09937330
      0.09444444   1562.45339094
      0.09513889   1566.79726175
      0.09583333   1571.13057965
      0.09652778   1575.45293796
      0.09722222   1579.76392946
      0.09791667   1584.06314637
      0.09861111   1588.35018041
      0.09930556   1592.62462281
      0.10000000   1596.88606434
      0.10069444   1601.13409536
      0.10138889   1605.36830579
      0.10208333   1609.58828521
      0.10277778   1613.79362283
      0.10347222   1617.98390753
      0.10416667   1622.15872792
      0.10486111   1626.31767232
      0.10555556   1630.46032882
      0.10625000   1634.58628530
      0.10694444   1638.69512942
      0.10763889   1642.78644874
      0.10833333   1646.85983062
      0.10902778   1650.91486238
      0.10972222   1654.95113122
      0.11041667   1658.96822429
      0.11111111   1662.96572875
      0.11180556   1666.94323173
      0.11250000   1670.90032042
      0.11319444   1674.83658204
      0.11388889   1678.75160393
      0.11458333   1682.64497352
      0.11527778   1686.51627838
      0.11597222   1690.36510628
      0.11666667   1694.19104515
      0.11736111   1697.99368318
      0.11805556   1701.77260877
      0.11875000   1705.52741065
      0.11944444   1709.25767781
      0.12013889   1712.96299960
      0.12083333   1716.64296572
      0.12152778   1720.29716629
      0.12222222   1723.92519180
      0.12291667   1727.52663323
      0.12361111   1731.10108199
      0.12430556   1734.64813002
      0.12500000   1738.16736977
      0.12569444   1741.65839427
      0.12638889   1745.12079710
      0.12708333   1748.55417246
      0.12777778   1751.95811519
      0.12847222   1755.33222080
      0.12916667   1758.67608548
      0.12986111   1761.98930614
      0.13055556   1765.27148045
      0.13125000   1768.52220683
      0.13194444   1771.74108452
      0.13263889   1774.92771357
      0.13333333   1778.08169491
      0.13402778   1781.20263032
      0.13472222   1784.29012251
      0.13541667   1787.34377512
      0.13611111   1790.36319276
      0.13680556   1793.34798102
      0.13750000   1796.29774650
      0.13819444   1799.21209686
      0.13888889   1802.09064083
      0.13958333   1804.93298822
      0.14027778   1807.73874998
      0.14097222   1810.50753821
      0.14166667   1813.23896617
      0.14236111   1815.93264835
      0.14305556   1818.58820044
      0.14375000   1821.20523940
      0.14444444   1823.78338350
      0.14513889   1826.32225227
      0.14583333   1828.82146661
      0.14652778   1831.28064876
      0.14722222   1833.69942238
      0.14791667   1836.07741250
