      0.00000000     -7.22341694
      0.00069444     -3.68892739
      0.00138889     11.17269217
      0.00208333     37.93441700
      0.00277778     45.77253420
      0.00347222     68.52734610
      0.00416667     37.07284350
      0.00486111     24.98002730
      0.00555556     20.91252210
      0.00625000     40.38900980
      0.00694444     15.43252610
      0.00763889    -38.07728466
      0.00833333    -12.54353050
      0.00902778     -7.67298040
      0.00972222     90.23584000
      0.01041667     71.65687650
      0.01111111     91.71760700
      0.01180556     59.31978220
      0.01250000     21.36882080
      0.01319445     19.77838731
      0.01388889     16.65101980
      0.01458333     28.98098440
      0.01527778     34.75654800
      0.01597222     56.98698350
      0.01666667     49.16084380
      0.01736111     49.10826800
      0.01805556     -4.68432300
      0.01875000    -64.50435260
      0.01944445    -15.88638310
      0.02013889      1.01780700
      0.02083333    -89.00392700
      0.02152778    -48.53736490
      0.02222222    -65.97252484
      0.02291667    -72.28108500
      0.02361111      3.24232300
      0.02430556     -8.99195830
      0.02500000     -7.86003570
      0.02569444    -17.05582140
      0.02638889     15.17651633
      0.02708333    -10.14399440
      0.02777778     -2.91582120
      0.02847222    -53.22962930
      0.02916667      7.13927440
      0.02986111    -17.09744290
      0.03055556    -62.57867890
      0.03125000    -85.85032820
      0.03194445    -24.41500770
      0.03263889     -0.89862498
      0.03333333    -21.82132140
      0.03402778    -15.05723420
      0.03472222    -28.71104436
      0.03541667    -20.97951150
      0.03611111    -28.32830720
      0.03680555    -21.07587848
      0.03750000      9.68077600
      0.03819444     14.18802740
      0.03888889    -16.77046500
      0.03958333      6.81231880
      0.04027778      7.55876500
      0.04097222     40.50352580
      0.04166667    -10.83834100
      0.04236111    -71.55395700
      0.04305556    -45.61804100
      0.04375000    -22.02818710
      0.04444445      1.50409400
      0.04513889     35.72707500
      0.04583333     32.09871060
      0.04652778     32.76841060
      0.04722222     23.87511610
      0.04791667     57.95009140
      0.04861111     67.33412270
      0.04930555    -12.04842330
      0.05000000    -48.68620000
      0.05069444    -27.73819300
      0.05138889     21.69544080
      0.05208333     39.60433000
      0.05277778    -11.38513610
      0.05347222      5.47199800
      0.05416667    -16.02657080
      0.05486111    -48.23966640
      0.05555556     27.76783400
      0.05625000     -8.08450540
      0.05694445    -20.80288600
      0.05763889     66.87210900
      0.05833333     13.60885500
      0.05902778     45.15203104
      0.05972222      2.53762700
      0.06041667    -38.90820300
      0.06111111    -22.85093386
      0.06180555      8.13220400
      0.06250000     18.27761800
      0.06319445     58.31885160
      0.06388889     39.32776520
      0.06458333    -16.56870660
      0.06527778     35.75213990
      0.06597222     35.63982390
      0.06666667     41.79988200
