      0.00000000   9509.21338828
      0.00069444   9497.88001491
      0.00138889   9485.84596097
      0.00208333   9473.11141714
      0.00277778   9459.67664004
      0.00347222   9445.54195229
      0.00416667   9430.70774254
      0.00486111   9415.17446548
      0.00555556   9398.94264191
      0.00625000   9382.01285869
      0.00694444   9364.38576880
      0.00763889   9346.06209132
      0.00833333   9327.04261143
      0.00902778   9307.32818038
      0.00972222   9286.91971551
      0.01041667   9265.81820017
      0.01111111   9244.02468374
      0.01180556   9221.54028153
      0.01250000   9198.36617480
      0.01319444   9174.50361065
      0.01388889   9149.95390200
      0.01458333   9124.71842747
      0.01527778   9098.79863137
      0.01597222   9072.19602356
      0.01666667   9044.91217939
      0.01736111   9016.94873962
      0.01805556   8988.30741027
      0.01875000   8958.98996254
      0.01944444   8928.99823269
      0.02013889   8898.33412193
      0.02083333   8866.99959626
      0.02152778   8834.99668635
      0.02222222   8802.32748740
      0.02291667   8768.99415896
      0.02361111   8734.99892482
      0.02430556   8700.34407281
      0.02500000   8665.03195463
      0.02569444   8629.06498569
      0.02638889   8592.44564491
      0.02708333   8555.17647453
      0.02777778   8517.26007991
      0.02847222   8478.69912934
      0.02916667   8439.49635381
      0.02986111   8399.65454678
      0.03055556   8359.17656401
      0.03125000   8318.06532325
      0.03194444   8276.32380407
      0.03263889   8233.95504757
      0.03333333   8190.96215614
      0.03402778   8147.34829323
      0.03472222   8103.11668304
      0.03541667   8058.27061026
      0.03611111   8012.81341984
      0.03680556   7966.74851663
      0.03750000   7920.07936513
      0.03819444   7872.80948922
      0.03888889   7824.94247180
      0.03958333   7776.48195451
      0.04027778   7727.43163740
      0.04097222   7677.79527865
      0.04166667   7627.57669418
      0.04236111   7576.77975736
      0.04305556   7525.40839863
      0.04375000   7473.46660522
      0.04444444   7420.95842072
      0.04513889   7367.88794475
      0.04583333   7314.25933263
      0.04652778   7260.07679495
      0.04722222   7205.34459724
      0.04791667   7150.06705954
      0.04861111   7094.24855607
      0.04930556   7037.89351480
      0.05000000   6981.00641703
      0.05069444   6923.59179702
      0.05138889   6865.65424158
      0.05208333   6807.19838962
      0.05277778   6748.22893174
      0.05347222   6688.75060981
      0.05416667   6628.76821655
      0.05486111   6568.28659505
      0.05555556   6507.31063834
      0.05625000   6445.84528896
      0.05694444   6383.89553848
      0.05763889   6321.46642706
      0.05833333   6258.56304294
      0.05902778   6195.19052202
      0.05972222   6131.35404738
      0.06041667   6067.05884873
      0.06111111   6002.31020200
      0.06180556   5937.11342883
      0.06250000   5871.47389605
      0.06319444   5805.39701517
      0.06388889   5738.88824192
      0.06458333   5671.95307570
      0.06527778   5604.59705908
      0.06597222   5536.82577726
      0.06666667   5468.64485756
      0.06736111   5400.05996890
      0.06805556   5331.07682123
      0.06875000   5261.70116502
      0.06944444   5191.93879071
      0.07013889   5121.79552816
      0.07083333   5051.27724608
      0.07152778   4980.38985152
      0.07222222   4909.13928925
      0.07291667   4837.53154122
      0.07361111   4765.57262601
      0.07430556   4693.26859824
      0.07500000   4620.62554798
      0.07569444   4547.64960018
      0.07638889   4474.34691410
      0.07708333   4400.72368269
      0.07777778   4326.78613202
      0.07847222   4252.54052068
      0.07916667   4177.99313918
      0.07986111   4103.15030935
      0.08055556   4028.01838370
      0.08125000   3952.60374486
      0.08194444   3876.91280494
      0.08263889   3800.95200493
      0.08333333   3724.72781403
      0.08402778   3648.24672910
      0.08472222   3571.51527397
      0.08541667   3494.53999886
      0.08611111   3417.32747971
      0.08680556   3339.88431756
      0.08750000   3262.21713793
      0.08819444   3184.33259014
      0.08888889   3106.23734669
      0.08958333   3027.93810262
      0.09027778   2949.44157486
      0.09097222   2870.75450156
      0.09166667   2791.88364145
      0.09236111   2712.83577319
      0.09305556   2633.61769468
      0.09375000   2554.23622248
      0.09444444   2474.69819102
      0.09513889   2395.01045208
      0.09583333   2315.17987399
      0.09652778   2235.21334106
      0.09722222   2155.11775287
      0.09791667   2074.90002358
      0.09861111   1994.56708130
      0.09930556   1914.12586739
      0.10000000   1833.58333577
      0.10069444   1752.94645226
      0.10138889   1672.22219392
      0.10208333   1591.41754832
      0.10277778   1510.53951289
      0.10347222   1429.59509424
      0.10416667   1348.59130746
      0.10486111   1267.53517543
      0.10555556   1186.43372815
      0.10625000   1105.29400206
      0.10694444   1024.12303932
      0.10763889    942.92788713
      0.10833333    861.71559706
      0.10902778    780.49322436
      0.10972222    699.26782723
      0.11041667    618.04646616
      0.11111111    536.83620325
      0.11180556    455.64410149
      0.11250000    374.47722407
      0.11319444    293.34263370
      0.11388889    212.24739191
      0.11458333    131.19855836
      0.11527778     50.20319016
      0.11597222    -30.73165886
      0.11666667   -111.59893880
      0.11736111   -192.39160442
      0.11805556   -273.10261580
      0.11875000   -353.72493903
      0.11944444   -434.25154695
      0.12013889   -514.67541979
      0.12083333   -594.98954586
      0.12152778   -675.18692228
      0.12222222   -755.26055564
      0.12291667   -835.20346267
      0.12361111   -915.00867097
      0.12430556   -994.66921966
      0.12500000  -1074.17816009
      0.12569444  -1153.52855650
      0.12638889  -1232.71348672
      0.12708333  -1311.72604283
      0.12777778  -1390.55933187
      0.12847222  -1469.20647651
      0.12916667  -1547.66061568
      0.12986111  -1625.91490532
      0.13055556  -1703.96251900
      0.13125000  -1781.79664862
      0.13194444  -1859.41050505
      0.13263889  -1936.79731883
      0.13333333  -2013.95034081
      0.13402778  -2090.86284285
      0.13472222  -2167.52811842
      0.13541667  -2243.93948333
      0.13611111  -2320.09027634
      0.13680556  -2395.97385984
      0.13750000  -2471.58362048
      0.13819444  -2546.91296985
      0.13888889  -2621.95534509
      0.13958333  -2696.70420959
      0.14027778  -2771.15305356
      0.14097222  -2845.29539476
      0.14166667  -2919.12477903
      0.14236111  -2992.63478102
      0.14305556  -3065.81900479
      0.14375000  -3138.67108440
      0.14444444  -3211.18468460
      0.14513889  -3283.35350140
      0.14583333  -3355.17126271
      0.14652778  -3426.63172897
      0.14722222  -3497.72869374
      0.14791667  -3568.45598433
      0.14861111  -3638.80746237
