      0.00000000   1605.74518965
      0.00069444   1565.32653373
      0.00138889   1524.03785791
      0.00208333   1481.88664247
      0.00277778   1438.88080078
      0.00347222   1395.02868106
      0.00416667   1350.33906796
      0.00486111   1304.82118394
      0.00555556   1258.48469043
      0.00625000   1211.33968891
      0.00694444   1163.39672160
      0.00763889   1114.66677213
      0.00833333   1065.16126591
      0.00902778   1014.89207028
      0.00972222    963.87149450
      0.01041667    912.11228952
      0.01111111    859.62764745
      0.01180556    806.43120092
      0.01250000    752.53702215
      0.01319444    697.95962178
      0.01388889    642.71394753
      0.01458333    586.81538256
      0.01527778    530.27974364
      0.01597222    473.12327904
      0.01666667    415.36266624
      0.01736111    357.01500934
      0.01805556    298.09783624
      0.01875000    238.62909558
      0.01944444    178.62715342
      0.02013889    118.11078971
      0.02083333     57.09919441
      0.02152778     -4.38803652
      0.02222222    -66.33090548
      0.02291667   -128.70901782
      0.02361111   -191.50158666
      0.02430556   -254.68743802
      0.02500000   -318.24501615
      0.02569444   -382.15238918
      0.02638889   -446.38725502
      0.02708333   -510.92694746
      0.02777778   -575.74844262
      0.02847222   -640.82836559
      0.02916667   -706.14299739
      0.02986111   -771.66828215
      0.03055556   -837.37983456
      0.03125000   -903.25294761
      0.03194444   -969.26260053
      0.03263889  -1035.38346705
      0.03333333  -1101.58992389
      0.03402778  -1167.85605947
      0.03472222  -1234.15568299
      0.03541667  -1300.46233360
      0.03611111  -1366.74928995
      0.03680556  -1432.98957995
      0.03750000  -1499.15599075
      0.03819444  -1565.22107899
      0.03888889  -1631.15718131
      0.03958333  -1696.93642503
      0.04027778  -1762.53073915
      0.04097222  -1827.91186554
      0.04166667  -1893.05137034
      0.04236111  -1957.92065563
      0.04305556  -2022.49097128
      0.04375000  -2086.73342706
      0.04444444  -2150.61900492
      0.04513889  -2214.11857151
      0.04583333  -2277.20289090
      0.04652778  -2339.84263748
      0.04722222  -2402.00840905
      0.04791667  -2463.67074018
      0.04861111  -2524.80011563
      0.04930556  -2585.36698403
      0.05000000  -2645.34177173
      0.05069444  -2704.69489679
      0.05138889  -2763.39678313
      0.05208333  -2821.41787485
      0.05277778  -2878.72865073
      0.05347222  -2935.29963879
      0.05416667  -2991.10143105
      0.05486111  -3046.10469843
      0.05555556  -3100.28020568
      0.05625000  -3153.59882654
      0.05694444  -3206.03155893
      0.05763889  -3257.54954026
      0.05833333  -3308.12406283
      0.05902778  -3357.72658933
      0.05972222  -3406.32876838
      0.06041667  -3453.90245016
      0.06111111  -3500.41970210
      0.06180556  -3545.85282464
      0.06250000  -3590.17436694
      0.06319444  -3633.35714278
      0.06388889  -3675.37424630
      0.06458333  -3716.19906792
      0.06527778  -3755.80531017
      0.06597222  -3794.16700353
      0.06666667  -3831.25852228
      0.06736111  -3867.05460034
      0.06805556  -3901.53034699
      0.06875000  -3934.66126271
      0.06944444  -3966.42325477
      0.07013889  -3996.79265297
      0.07083333  -4025.74622511
      0.07152778  -4053.26119255
      0.07222222  -4079.31524554
      0.07291667  -4103.88655857
      0.07361111  -4126.95380554
      0.07430556  -4148.49617480
      0.07500000  -4168.49338414
      0.07569444  -4186.92569551
      0.07638889  -4203.77392976
      0.07708333  -4219.01948107
      0.07777778  -4232.64433125
      0.07847222  -4244.63106396
      0.07916667  -4254.96287855
      0.07986111  -4263.62360392
      0.08055556  -4270.59771197
      0.08125000  -4275.87033095
      0.08194444  -4279.42725856
      0.08263889  -4281.25497478
      0.08333333  -4281.34065447
      0.08402778  -4279.67217972
      0.08472222  -4276.23815190
      0.08541667  -4271.02790347
      0.08611111  -4264.03150946
      0.08680556  -4255.23979869
      0.08750000  -4244.64436466
      0.08819444  -4232.23757613
      0.08888889  -4218.01258735
      0.08958333  -4201.96334803
      0.09027778  -4184.08461285
      0.09097222  -4164.37195075
      0.09166667  -4142.82175371
      0.09236111  -4119.43124533
      0.09305556  -4094.19848886
      0.09375000  -4067.12239498
      0.09444444  -4038.20272912
      0.09513889  -4007.44011836
      0.09583333  -3974.83605801
      0.09652778  -3940.39291764
      0.09722222  -3904.11394683
      0.09791667  -3866.00328036
      0.09861111  -3826.06594306
      0.09930556  -3784.30785415
      0.10000000  -3740.73583116
      0.10069444  -3695.35759340
      0.10138889  -3648.18176492
      0.10208333  -3599.21787708
      0.10277778  -3548.47637056
      0.10347222  -3495.96859694
      0.10416667  -3441.70681981
      0.10486111  -3385.70421532
      0.10555556  -3327.97487235
      0.10625000  -3268.53379205
      0.10694444  -3207.39688698
      0.10763889  -3144.58097972
      0.10833333  -3080.10380092
      0.10902778  -3013.98398694
      0.10972222  -2946.24107686
      0.11041667  -2876.89550908
      0.11111111  -2805.96861732
      0.11180556  -2733.48262615
      0.11250000  -2659.46064600
      0.11319444  -2583.92666760
      0.11388889  -2506.90555595
      0.11458333  -2428.42304373
      0.11527778  -2348.50572423
      0.11597222  -2267.18104371
      0.11666667  -2184.47729324
      0.11736111  -2100.42360009
      0.11805556  -2015.04991848
      0.11875000  -1928.38701993
      0.11944444  -1840.46648301
      0.12013889  -1751.32068261
      0.12083333  -1660.98277869
      0.12152778  -1569.48670455
      0.12222222  -1476.86715454
      0.12291667  -1383.15957129
      0.12361111  -1288.40013248
      0.12430556  -1192.62573706
      0.12500000  -1095.87399101
      0.12569444   -998.18319261
      0.12638889   -899.59231724
      0.12708333   -800.14100168
      0.12777778   -699.86952798
      0.12847222   -598.81880686
      0.12916667   -497.03036059
      0.12986111   -394.54630555
      0.13055556   -291.40933423
      0.13125000   -187.66269688
      0.13194444    -83.35018267
      0.13263889     21.48389950
      0.13333333    126.79474067
      0.13402778    232.53705181
      0.13472222    338.66508425
      0.13541667    445.13265049
      0.13611111    551.89314536
      0.13680556    658.89956755
      0.13750000    766.10454146
      0.13819444    873.46033945
      0.13888889    980.91890437
      0.13958333   1088.43187240
      0.14027778   1195.95059624
      0.14097222   1303.42616854
      0.14166667   1410.80944566
      0.14236111   1518.05107164
